Ticker,Current_Price,High_52W,Pct_From_High,Avg_Volume,Return_1W,Return_1M,Return_3M,Return_6M,RS_Composite,EMA_10,EMA_20,SMA_50,SMA_100,SMA_200,RS_Percentile,Sector,Industry
SHAILY.NS,3398.300048828125,3615.199951171875,-5.9996654479219425,306055.0876494024,4.041269878049292,0.9176262808248126,15.615962724969146,80.18558053171394,0.37346673274146214,3302.0594759145056,3273.9099962144915,3100.2179931640626,2929.561004638672,2544.5075048828126,84,Process Industries,Chemicals: Specialty
AEQUS.NS,230.1999969482422,274.3900146484375,-16.104819906370793,5480321.53968254,-6.277989770982728,-4.3741947269483,26.116254033718977,82.58248223751355,0.3936523118263318,240.2615600502278,243.05378658063557,241.75540008544922,221.27399993896483,,84,Electronic Technology,Aerospace & Defense
YUKEN.NS,1020.2000122070312,1032.5999755859375,-1.2008486996012202,9169.63453815261,3.1442763511009275,27.72333167798171,52.16297748255241,40.2966271982939,0.37626638094789716,977.6769461498263,931.6903959902281,819.1321154785156,761.9699456787109,771.2271484375,84,Producer Manufacturing,Industrial Machinery
RPGLIFE.NS,2912.300048828125,3082.0,-5.506163243733775,22776.14,10.775962298521291,9.431480682177318,39.50686010008331,58.61738786446335,0.38262905542097925,2684.158343857257,2674.4890448577653,2698.9187646484374,2457.3852380371095,2261.88560546875,84,Health Technology,Pharmaceuticals: Major
MANORAMA.NS,2106.60009765625,2149.5,-1.9958084365550133,207829.0438247012,14.863691257156496,25.84229974051673,37.309357626243965,53.10706157980931,0.39090460993615905,1971.2003282256426,1895.652725227344,1718.0680053710937,1602.5979992675782,1464.7764990234375,84,Consumer Non-Durables,Food: Specialty/Candy
PANAMAPET.NS,484.54998779296875,595.8726432274872,-18.6822900329087,347396.3027888446,-1.0617686997511533,-10.617610123223443,29.246114920264187,76.94828305022583,0.37323448801549786,483.7880284192081,481.5259472412713,465.1085986328125,402.6498114013672,341.7407221984863,84,Process Industries,Industrial Specialties
NRAIL.NS,637.2000122070312,650.0,-1.9692288912259603,17463.412,28.493651955971245,21.206240611201977,44.085133169459986,46.7460359684962,0.39014567656074,557.9114160049346,532.2352263971375,483.8158215332031,473.9115643310547,461.1449269104004,84,Process Industries,Containers/Packaging
OFSS.NS,11654.0,12540.0,-7.065390749601274,232682.88095238095,-4.145418654383947,-2.0342972427706774,24.94237469847227,76.49989166292602,0.3726126776071956,11911.666440916493,11857.47185139924,11591.46,10638.8175390625,8917.2865234375,84,Technology Services,Packaged Software
ROSSTECH.NS,1222.9000244140625,1241.699951171875,-1.5140474750014898,206355.42460317462,7.839508325755062,14.64866605012567,22.855133054062037,72.22731433531506,0.3946114969294528,1153.5368899789619,1120.2606117100418,1049.563992919922,1013.7104998779297,859.6247494506836,84,Electronic Technology,Telecommunications Equipment
NELCO.NS,988.0,1120.0,-11.785714285714288,260951.59760956175,6.885922658646182,-1.9452139798375567,40.06237110931177,64.8942718887592,0.3827596955819432,950.7230040838051,950.2558806483157,942.6289990234375,836.2978912353516,754.8419792175293,84,Electronic Technology,Electronic Production Equipment
