Ticker,Industry,Sector,Current_Price,High_52W,Pct_From_High,RS_Percentile,Return_3M,Return_6M,Avg_Volume,Industry_Rank
BIRLACABLE.NS,Electrical Products,Producer Manufacturing,339.8999938964844,376.54998779296875,-9.733101868173454,97,76.76056231853836,145.93218067283206,74993.324,20
AVALON.NS,Electronic Production Equipment,Electronic Technology,2326.0,2400.0,-3.083333333333338,97,51.778140293637854,157.07338985201469,369381.80876494024,7
INDOTECH.NS,Electrical Products,Producer Manufacturing,3616.199951171875,4030.0,-10.267991286057686,96,40.71364989250743,173.74715754518357,37752.392,20
DIACABS.NS,Electrical Products,Producer Manufacturing,331.70001220703125,379.0,-12.480207860941627,96,68.37564071422906,146.08652624746182,3266776.7569721118,20
BHAGERIA.NS,Chemicals: Specialty,Process Industries,327.1499938964844,335.79998779296875,-2.5759363344043273,96,59.14120864797716,117.1864800438585,209954.276,13
RUBICON.NS,Biotechnology,Health Technology,1796.9000244140625,1899.0,-5.376512669085698,96,51.38957652029734,134.85795559475474,510027.1081081081,1
MARINE.NS,Wholesale Distributors,Distribution Services,420.79998779296875,450.0,-6.4888916015624964,96,75.99329864123389,127.8906047670227,653901.422310757,19
DEEPINDS.NS,Oilfield Services/Equipment,Industrial Services,808.2000122070312,814.9000244140625,-0.8221882447296269,96,63.05503029956749,133.39478030628777,370729.05976095615,2
NOVARTIND.NS,Pharmaceuticals: Major,Health Technology,1759.5999755859375,1780.0,-1.1460687873068864,96,32.3306039106934,161.7478580269152,32061.903846153848,9
RAYMOND.NS,Textiles,Process Industries,856.0999755859375,869.0,-1.4844677116297444,96,54.83811499071503,130.661454846934,617008.6852589642,15
CONFIPET.NS,Specialty Stores,Retail Trade,84.20999908447266,88.2699966430664,-4.599521596235001,96,16.0556807026782,187.0143103153496,2430176.2896825396,8
SKYGOLD.NS,Other Consumer Specialties,Consumer Durables,814.0999755859375,868.7999877929688,-6.296042009161029,96,65.88894051674731,139.68791114833698,1102400.3412698412,18
INDOBORAX.NS,Chemicals: Specialty,Process Industries,508.5,542.7999877929688,-6.31908411281159,95,54.51099958828045,127.75953882000186,223143.36653386455,13
COMSYN.NS,Containers/Packaging,Process Industries,299.25,314.8500061035156,-4.954742195045947,95,77.01863034476197,95.52433455280682,305224.308,12
BHAGYANGR.NS,Electrical Products,Producer Manufacturing,392.04998779296875,432.29998779296875,-9.310664153725579,95,24.381336487849037,151.9277728403351,229951.80079681275,20
INDORAMA.NS,Textiles,Process Industries,71.23999786376953,78.0,-8.666669405423677,95,60.921610858660166,108.91495909548041,344721.7103174603,15
BALAMINES.NS,Chemicals: Specialty,Process Industries,2505.0,2629.800048828125,-4.745609799640005,95,22.56136247457732,145.02729502640545,308464.06746031746,13
BLSE.NS,Internet Software/Services,Technology Services,319.0,331.29998779296875,-3.712643599810539,95,41.2129298888682,148.09456794000062,580477.6653386455,10
OAL.NS,Chemicals: Specialty,Process Industries,511.54998779296875,545.9500122070312,-6.300947640791987,95,50.94238191422027,110.53142560016478,31138.604,13
OMNI.NS,Metal Fabrication,Producer Manufacturing,523.0,764.8499755859375,-31.620577015859965,95,6.236037572266162,174.38224559325513,1099000.7441860465,11
SAKAR.NS,Pharmaceuticals: Major,Health Technology,1141.0999755859375,1211.0,-5.772091198518781,94,36.00714846077919,118.01679831088654,112968.31474103585,9
RPTECH.NS,Electronics Distributors,Distribution Services,806.0,965.4798808795799,-16.518198259531747,94,52.67001044197581,129.56903166766972,489492.2111553785,3
UNIVCABLES.NS,Electronic Components,Electronic Technology,1536.0,1774.9000244140625,-13.459914424922559,94,35.90919219387787,138.0693599677224,177289.08333333334,6
SIGACHI.NS,Pharmaceuticals: Major,Health Technology,35.709999084472656,46.62345355852283,-23.407649243210514,94,69.08142834036381,86.67015499775714,6402137.372,9
RISHABH.NS,Electrical Products,Producer Manufacturing,809.0999755859375,822.7999877929688,-1.6650476920617607,94,52.05460722353481,110.9871308025944,153075.34136546185,20
SYRMA.NS,Electronic Production Equipment,Electronic Technology,1630.800048828125,1645.0,-0.8632189162234072,94,33.175729674535994,123.90183759537439,1493982.486055777,7
PARAS.NS,Aerospace & Defense,Electronic Technology,1538.800048828125,1583.9105379095645,-2.848045265294852,94,47.99216756866731,114.30081402468129,1745948.03187251,14
KENNAMET.NS,Metal Fabrication,Producer Manufacturing,4665.7001953125,4860.0,-3.9979383680555536,94,70.03280595162171,90.97452458248729,25266.403846153848,11
ARROWGREEN.NS,Containers/Packaging,Process Industries,804.7000122070312,824.0,-2.342231528272909,93,36.159054518956225,117.51587664679018,57664.008,12
SSWL.NS,Auto Parts: OEM,Producer Manufacturing,364.75,375.0,-2.733333333333332,93,60.61914037696445,94.46072706577328,632192.996,16
SHANTIGEAR.NS,Auto Parts: OEM,Producer Manufacturing,704.0,704.0,0.0,93,60.649632925446404,59.47238217616913,108520.04382470119,16
DOLPHIN.NS,Oilfield Services/Equipment,Industrial Services,711.0,731.0,-2.735978112175108,93,81.07729811589996,48.54277845321877,117169.58565737052,2
KOPRAN.NS,Pharmaceuticals: Major,Health Technology,243.9499969482422,249.99000549316406,-2.4161000088809725,93,36.49757992778247,105.00574111995343,395668.37848605576,9
EXICOM.NS,Electrical Products,Producer Manufacturing,184.22000122070312,189.1699981689453,-2.6166923910531548,92,23.19935981047385,118.58092535468359,2097626.494023904,20
MANALIPETC.NS,Chemicals: Specialty,Process Industries,90.51000213623047,93.0,-2.6774170578167,92,52.83687988947299,79.83309923184596,1367419.738095238,13
BLUESTONE.NS,Specialty Stores,Retail Trade,858.7999877929688,926.0,-7.257020756698839,92,64.53682684316637,87.85956453221189,1587678.128,8
WHEELS.NS,Auto Parts: OEM,Producer Manufacturing,1892.800048828125,1915.9000244140625,-1.2056983815218691,92,17.35519488638375,105.1881885326563,132097.95634920636,16
MARKSANS.NS,Pharmaceuticals: Major,Health Technology,337.0,349.95001220703125,-3.7005320060883418,92,36.85812602621292,100.62340907055294,1909360.6812749004,9
UNIPARTS.NS,Auto Parts: OEM,Producer Manufacturing,895.7000122070312,915.9500122070312,-2.210819338405434,92,41.10319947655332,103.30199258866126,207370.22,16
RUBYMILLS.NS,Textiles,Process Industries,450.5,454.8999938964844,-0.9672442197230735,92,27.530077848549194,109.94500706300312,44909.39759036145,15
HAPPYFORGE.NS,Metal Fabrication,Producer Manufacturing,2230.89990234375,2470.0,-9.68016589701417,92,65.4956016579324,83.80240554390251,78125.01195219124,11
SENORES.NS,Pharmaceuticals: Major,Health Technology,1493.5,1599.0,-6.5978736710444075,91,34.2351278781456,101.55195681511474,308673.9601593625,9
TNPETRO.NS,Chemicals: Specialty,Process Industries,142.86000061035156,146.99000549316406,-2.809718163460151,91,58.96294229921437,67.38137453355438,465291.31746031746,13
TDPOWERSYS.NS,Electrical Products,Producer Manufacturing,770.5999755859375,798.8499755859375,-3.5363335874523005,91,37.00754829551589,89.20771327849553,2459119.2023809524,20
CNL.NS,Electronics Distributors,Distribution Services,1162.4000244140625,1328.0,-12.469877679663966,91,67.50486403439606,77.27619380416382,82976.31325301205,3
RML.NS,Auto Parts: OEM,Producer Manufacturing,1393.4000244140625,1400.0,-0.4714268275669675,91,55.721412174547936,70.97898279879745,48226.54980079681,16
MTARTECH.NS,Aerospace & Defense,Electronic Technology,7805.0,8714.0,-10.431489557034656,91,9.829029761485963,116.01350895260008,717309.5219123506,14
AIMTRON.NS,Electronic Components,Electronic Technology,1582.5999755859375,1780.0,-11.089889012025989,91,30.556017103942644,106.84878134703024,45642.74193548387,6
VENUSREM.NS,Pharmaceuticals: Major,Health Technology,1625.0,2031.2182849222206,-19.998750894356753,91,0.12032941333262048,132.0303096564053,65856.53012048193,9
QPOWER.NS,Electrical Products,Producer Manufacturing,1482.0,1511.4000244140625,-1.9452179396027391,90,29.13058697432831,86.24072529381648,710304.6533864542,20
BETA.NS,Pharmaceuticals: Major,Health Technology,2143.89990234375,2807.89990234375,-23.647566618943937,90,42.61290711824264,95.25500021345627,20816.772,9
SPORTKING.NS,Textiles,Process Industries,217.8800048828125,240.46267240987245,-9.391340161340068,90,28.700204889441537,105.43463631273835,369280.432,15
SANSERA.NS,Auto Parts: OEM,Producer Manufacturing,4021.199951171875,4094.300048828125,-1.7854113471037047,90,39.561999202664346,91.77794055371531,219899.77689243027,16
MSTCLTD.NS,Internet Retail,Retail Trade,760.8499755859375,805.0,-5.484475082492235,90,35.68434696137985,78.5823254044215,516572.69444444444,5
NEULANDLAB.NS,Pharmaceuticals: Major,Health Technology,23700.0,23881.0,-0.7579247100205189,90,40.11447809192865,88.54760973205494,57141.167330677294,9
FILATEX.NS,Textiles,Process Industries,75.69999694824219,87.2699966430664,-13.257706130258518,90,54.04964975272004,89.53430032824163,1911546.972111554,15
KALYANKJIL.NS,Specialty Stores,Retail Trade,613.7000122070312,648.9500122070312,-5.431851350170613,89,81.19279305839102,57.763499282013164,9837565.55378486,8
DYCL.NS,Electrical Products,Producer Manufacturing,463.95001220703125,560.0,-17.15178353445871,89,50.866673547075905,72.61525489756602,559769.984063745,20
SHREEPUSHK.NS,Chemicals: Specialty,Process Industries,524.75,545.2000122070312,-3.750919249661655,89,48.486137256048266,64.86020110730011,210945.7857142857,13
ATLANTAELE.NS,Electrical Products,Producer Manufacturing,1899.5,2152.60009765625,-11.757878201892924,89,2.3713284828887016,106.87213839545345,257207.56170212766,20
AYMSYNTEX.NS,Textiles,Process Industries,322.6499938964844,325.0,-0.7230788010817335,89,47.55110284823056,63.012178970268764,44401.44,15
AEGISLOG.NS,Wholesale Distributors,Distribution Services,1241.0999755859375,1497.800048828125,-17.138474086913604,89,34.75678718413058,93.03986170062286,1357940.6175298805,19
LAURUSLABS.NS,Pharmaceuticals: Major,Health Technology,1928.5999755859375,1949.0,-1.04669186321511,89,39.17875756255431,89.08130281640835,2096221.6653386455,9
GHCLTEXTIL.NS,Textiles,Process Industries,132.00999450683594,144.58999633789062,-8.700464865948698,89,41.17839329705883,85.49128059398157,431978.576,15
SOTL.NS,Chemicals: Specialty,Process Industries,684.4000244140625,850.0999755859375,-19.491819307213266,88,26.822351486433504,96.66417296792564,315527.6746031746,13
TARSONS.NS,Containers/Packaging,Process Industries,324.1499938964844,375.0,-13.560001627604167,88,56.813885815010565,69.01298568423367,457177.47410358564,12
PARACABLES.NS,Electrical Products,Producer Manufacturing,66.3499984741211,75.69999694824219,-12.351385536400883,88,9.038619782939028,104.21666680951725,1750165.2142857143,20
IGPL.NS,Chemicals: Specialty,Process Industries,581.25,590.0,-1.4830508474576232,88,34.03025349594804,75.89839887425912,42219.56626506024,13
UFLEX.NS,Containers/Packaging,Process Industries,666.0999755859375,723.5,-7.93365921410677,88,62.21148661779783,49.486168698680984,188859.98,12
STALLION.NS,Wholesale Distributors,Distribution Services,212.77000427246094,423.79998779296875,-49.7947120337338,88,17.760689006813934,108.9462834592362,1805689.2549800796,19
ACCENTMIC.NS,Pharmaceuticals: Major,Health Technology,617.7999877929688,621.0,-0.5152998723077729,88,30.08598857169882,82.06300667687958,43550.403225806454,9
NITINSPIN.NS,Textiles,Process Industries,660.9000244140625,664.0999755859375,-0.481847807485869,88,23.822018625585486,84.22300332099304,283702.8605577689,15
DPEL.NS,Electrical Products,Producer Manufacturing,578.75,599.0,-3.3806343906510827,88,17.393509127789052,97.28992260384481,53560.24096385542,20
CARTRADE.NS,Internet Software/Services,Technology Services,3194.199951171875,3290.5,-2.9266083825596367,88,30.301055658766394,81.07709473763465,616523.796812749,10
SEDEMAC.NS,Auto Parts: OEM,Producer Manufacturing,2921.199951171875,3368.89990234375,-13.289203127121985,88,14.795457508717913,101.30935154845746,210172.968,16
APOLLO.NS,Electronic Production Equipment,Electronic Technology,420.54998779296875,466.5,-9.8499490261589,87,10.163716514202692,93.20530680877638,9851663.916666666,7
KDDL.NS,Other Consumer Specialties,Consumer Durables,3999.60009765625,4147.172141618966,-3.5583775865427825,87,42.52398111786027,72.18611413053189,30112.992,18
INNOVACAP.NS,Pharmaceuticals: Major,Health Technology,1170.300048828125,1199.9000244140625,-2.466870154485734,87,28.590273620726812,72.12825515585016,67394.152,9
WINDLAS.NS,Pharmaceuticals: Major,Health Technology,1143.550048828125,1181.9000244140625,-3.2447732290173947,87,42.01774561983842,57.51058951116117,67380.37450199203,9
SKIPPER.NS,Metal Fabrication,Producer Manufacturing,605.7999877929688,616.6979610926131,-1.767149234665255,87,16.34029684546747,83.38384717401482,607651.187250996,11
THEMISMED.NS,Pharmaceuticals: Major,Health Technology,132.52000427246094,148.0,-10.45945657266153,86,28.48555851917254,72.3501174722364,248455.01992031874,9
GLAND.NS,Pharmaceuticals: Major,Health Technology,2946.60009765625,3042.0,-3.1360914642915794,86,28.71716088533298,75.85957081855241,368412.57370517927,9
DIVGIITTS.NS,Auto Parts: OEM,Producer Manufacturing,1169.300048828125,1329.800048828125,-12.069483689780224,86,50.189463382159104,62.16629479561961,96318.63855421687,16
AZAD.NS,Metal Fabrication,Producer Manufacturing,2828.39990234375,2986.60009765625,-5.296999602881158,86,30.974758154376005,76.16941154430083,359897.812749004,11
ICIL.NS,Textiles,Process Industries,445.0,474.6499938964844,-6.246706895133913,86,37.10725815384135,76.65639142428257,811625.0358565737,15
REDINGTON.NS,Electronics Distributors,Distribution Services,376.8500061035156,381.6000061035156,-1.2447588899439088,86,66.69250801563278,48.525410965189806,6624281.373015873,3
AEQUS.NS,Aerospace & Defense,Electronic Technology,234.9600067138672,274.3900146484375,-14.370059342388986,86,33.94140301357174,79.89434623373344,5514864.85026738,14
NRBBEARING.NS,Auto Parts: OEM,Producer Manufacturing,482.95001220703125,503.8999938964844,-4.1575673632091465,85,10.844617552488911,90.652566721235,458358.82470119523,16
MOL.NS,Chemicals: Specialty,Process Industries,67.19999694824219,87.75,-23.418806896590095,85,44.08232810388277,53.389625295038215,1102107.8207171315,13
JGCHEM.NS,Chemicals: Specialty,Process Industries,608.5499877929688,675.0,-9.844446252893524,85,41.49034623508099,64.27317255772473,228684.028,13
KIRIINDUS.NS,Chemicals: Specialty,Process Industries,578.0499877929688,779.0,-25.795893736461007,85,47.386529781093564,44.45832727977142,955118.246031746,13
MANYAVAR.NS,Internet Retail,Retail Trade,580.8499755859375,779.0,-25.436460130174897,85,46.29139741689312,58.31288777557626,492367.908,5
JYOTICNC.NS,Metal Fabrication,Producer Manufacturing,1042.25,1055.9000244140625,-1.2927383368171785,85,62.88974599796897,34.87544483985765,988519.4581673307,11
SUNDRMFAST.NS,Auto Parts: OEM,Producer Manufacturing,1257.5,1263.5,-0.4748713889988099,84,51.43303986380576,51.42098652857632,129795.088,16
SUDARSCHEM.NS,Chemicals: Specialty,Process Industries,1236.199951171875,1595.8711433648984,-22.53760860884143,84,44.93401798667664,56.02465038334616,229441.9920318725,13
SOLARA.NS,Pharmaceuticals: Major,Health Technology,706.4000244140625,712.0,-0.7865134249912198,84,21.64629060868981,57.04758639059815,241281.2341269841,9
RAMRAT.NS,Electrical Products,Producer Manufacturing,535.9000244140625,602.4500122070312,-11.046557630427756,84,46.97472004670953,54.53726222798585,200018.29083665338,20
HIRECT.NS,Electrical Products,Producer Manufacturing,1268.9000244140625,1397.5377365248423,-9.204596680920696,84,20.595049778905427,79.08187630588066,139517.28685258963,20
IKIO.NS,Electrical Products,Producer Manufacturing,215.58999633789062,248.8800048828125,-13.375927311073777,84,39.7756669215404,63.325754801432296,656145.3306772908,20
ORCHPHARMA.NS,Pharmaceuticals: Major,Health Technology,957.0,1133.0,-15.533980582524276,84,12.46254025167901,91.80278115774618,117615.78884462151,9
CAPLIPOINT.NS,Pharmaceuticals: Major,Health Technology,2797.199951171875,2877.300048828125,-2.7838632154082554,83,21.122372454119763,68.35300358237552,117675.164,9
DIVISLAB.NS,Pharmaceuticals: Major,Health Technology,9518.5,9544.5,-0.27240819320026866,83,43.60681180806316,50.99132875378922,384823.3984063745,9
UNICHEMLAB.NS,Pharmaceuticals: Major,Health Technology,558.4000244140625,687.2000122070312,-18.742721988509725,83,20.709039569080723,72.13317969181196,256677.31746031746,9
VARROC.NS,Auto Parts: OEM,Producer Manufacturing,818.0999755859375,896.0,-8.694199153355186,83,42.54330110026465,59.286212382725665,279031.456,16
QUADFUTURE.NS,Electrical Products,Producer Manufacturing,436.04998779296875,485.0,-10.092786022068301,82,28.856381695549093,55.899166522098234,1144417.231075697,20
CENTUM.NS,Electronic Components,Electronic Technology,4308.89990234375,4420.0,-2.5135768700509042,82,27.29834800872446,55.422830491778626,63612.012,6
SHAILY.NS,Chemicals: Specialty,Process Industries,3354.800048828125,3615.199951171875,-7.2029183962381005,82,14.136018545151806,77.87911181485285,305242.5634920635,13
WOCKPHARMA.NS,Pharmaceuticals: Major,Health Technology,2208.0,2422.300048828125,-8.846965467048573,82,14.772842497066897,66.34021089269224,1246441.3333333333,9
RGL.NS,Other Consumer Specialties,Consumer Durables,146.9199981689453,159.0,-7.597485428336281,81,43.099250792997815,38.56455706913815,1699969.8015873015,18
GRWRHITECH.NS,Chemicals: Specialty,Process Industries,6937.0,7990.0,-13.178973717146436,81,11.742912371134029,76.54095211491001,81776.71314741035,13
ARVIND.NS,Textiles,Process Industries,569.0499877929688,595.2380724658142,-4.399598393355375,81,16.29040286097405,71.2246048220788,656769.9801587302,15
ASKAUTOLTD.NS,Auto Parts: OEM,Producer Manufacturing,602.2999877929688,687.7000122070312,-12.418208942586572,81,41.25514475452974,59.03746398298306,384498.77689243027,16
BOSCHLTD.NS,Auto Parts: OEM,Producer Manufacturing,48670.0,50000.0,-2.6599999999999957,81,30.414681281349544,55.032517021260176,32562.892430278884,16
PPLPHARMA.NS,Pharmaceuticals: Major,Health Technology,228.0500030517578,231.92999267578125,-1.6729141320878438,81,38.99554633474733,50.627484970495296,4790891.7330677295,9
OPTIEMUS.NS,Electronics Distributors,Distribution Services,557.6500244140625,713.0,-21.788215369696708,81,32.17587875834034,61.52064429082187,219452.392,3
TIIL.NS,Metal Fabrication,Producer Manufacturing,3195.89990234375,3565.300048828125,-10.360983407435587,80,28.65423198360981,51.524428533908306,19515.345381526105,11
VISHNU.NS,Chemicals: Specialty,Process Industries,731.0499877929688,742.0,-1.4757428850446397,80,26.07100149390298,46.852918272385246,113869.14342629482,13
ALIVUS.NS,Pharmaceuticals: Major,Health Technology,1399.0,1488.4866814641196,-6.011923558234178,80,36.125071637066576,52.64952416432982,120471.196,9
HONASA.NS,Specialty Stores,Retail Trade,480.0,506.64561650495574,-5.259221759139631,80,16.49505182811577,68.40603132023435,1529265.292,8
APCOTEXIND.NS,Chemicals: Specialty,Process Industries,612.7999877929688,712.0,-13.932585984133606,80,15.794820847626823,71.0852534124429,114812.792,13
GUFICBIO.NS,Pharmaceuticals: Major,Health Technology,444.54998779296875,453.95001220703125,-2.0707179560060185,80,22.141979370627716,60.17934527429052,110814.11155378487,9
DPABHUSHAN.NS,Specialty Stores,Retail Trade,1416.699951171875,1670.0,-15.167667594498502,80,57.94636622903313,40.90908263081794,38662.384,8
