Ticker,Current_Price,High_52W,Pct_From_High,Avg_Volume,Return_1W,Return_1M,Return_3M,Return_6M,RS_Composite,EMA_10,EMA_20,SMA_50,SMA_100,SMA_200,Days_Since_Peak,Max_Base_DD,Prior_Leg_Gain,Vol_Dry_Up,RS_Percentile
BHARATRAS.NS,,2987.5,,23744.536,,,,,,1201.5548974107176,1237.4793507356503,1297.1560034179688,1354.010001220703,1610.0952508544922,220,-61.5029296875,17.28708825434793,False,0
BHARATSE.NS,,261.4935961713362,,563635.5079365079,,,,,,221.27964047199765,223.18717610544542,227.62508178710937,207.3162236022949,188.28802360534667,44,-23.439808898009552,41.455551459355775,True,0
BHARATWIRE.NS,,262.0,,515561.07569721114,,,,,,178.43391245829076,183.11960975647622,195.4465997314453,207.86789962768555,191.29924995422363,88,-35.255723327170806,54.13644071974824,True,0
BHARTIHEXA.NS,,1934.317756973946,,187045.1507936508,,,,,,1539.1812075206913,1549.138114463602,1566.9165283203124,1526.1616857910155,1578.8182135009765,219,-26.876663921886223,10.80049696802503,True,0
BIL.NS,,1150.0,,8960.76,,,,,,955.8885854642804,903.3780249419791,810.7949975585938,774.5549993896484,768.6622500610351,1,-8.260869565217387,50.85419002673357,False,0
BIOCON.NS,,447.1499938964844,,3779349.5,,,,,,399.0290240740485,405.7501100621792,419.0729998779297,413.24338623046873,395.55474685668946,41,-13.127581905556784,2.4085063791248196,False,0
BLACKBUCK.NS,,748.0,,771359.3412698413,,,,,,584.5445179547577,584.5542589624151,574.0059985351562,558.2274975585938,586.376498413086,224,-33.68983957219251,17.501001201441735,False,0
BLKASHYAP.NS,,71.30999755859375,,610491.6215139442,,,,,,56.09718096478108,55.52914968539061,55.132199935913086,55.118999824523925,52.4531498336792,250,-43.45813900541194,0.0,False,0
BLSE.NS,,330.7814213322901,,583645.6984126985,,,,,,319.9271732693625,316.7175755799987,298.4831512451172,256.2693916320801,215.69918586730958,9,-5.889518661857096,22.01837314583479,True,0
BLUESTARCO.NS,,2022.9788267608074,,484321.59760956175,,,,,,1483.63352284662,1501.6968056782366,1579.3079760742187,1621.8934851074218,1708.2680560302733,221,-29.19846565465427,6.317568949121299,False,0
