Ticker,Current_Price,High_52W,Pct_From_High,Avg_Volume,Return_1W,Return_1M,Return_3M,Return_6M,RS_Composite,RS_Percentile
DIACABS.NS,331.70001220703125,379.0,-12.480207860941627,3266776.7569721118,-4.4917869663839145,-8.886135605183586,68.37564071422906,146.08652624746182,0.7672089689557833,96
BHAGERIA.NS,327.1499938964844,335.79998779296875,-2.5759363344043273,209954.276,30.505027706621224,57.71585857780401,59.14120864797716,117.1864800438585,0.7921062909815948,96
RUBICON.NS,1796.9000244140625,1899.0,-5.376512669085698,510027.1081081081,-1.2475242622799754,15.690193207791303,51.38957652029734,134.85795559475474,0.7237334140932137,96
MARINE.NS,420.79998779296875,450.0,-6.4888916015624964,653901.422310757,4.976919392712009,24.903530844902132,75.99329864123389,127.8906047670227,0.7943262960743089,96
DEEPINDS.NS,808.2000122070312,814.9000244140625,-0.8221882447296269,370729.05976095615,17.15590937298661,26.98078844310805,63.05503029956749,133.39478030628777,0.7938616983830563,96
NOVARTIND.NS,1759.5999755859375,1780.0,-1.1460687873068864,32061.903846153848,11.219265706281423,9.468704047541344,32.3306039106934,161.7478580269152,0.7741399176411051,96
RAYMOND.NS,856.0999755859375,869.0,-1.4844677116297444,617008.6852589642,35.49101980925848,39.214563556707404,54.83811499071503,130.661454846934,0.8010803112825543,96
CONFIPET.NS,84.20999908447266,88.2699966430664,-4.599521596235001,2430176.2896825396,4.8170312708326835,1.7766512674117552,16.0556807026782,187.0143103153496,0.8045946171750893,96
SKYGOLD.NS,814.0999755859375,868.7999877929688,-6.296042009161029,1102400.3412698412,4.60648578039673,4.425346470036784,65.88894051674731,139.68791114833698,0.7698756448640601,96
RATNAVEER.NS,295.70001220703125,314.8999938964844,-6.0971680093981355,2564314.968,-3.3723211480082615,43.47404340129577,81.41105043376152,117.18694488657388,0.7965566965021634,96
OAL.NS,511.54998779296875,545.9500122070312,-6.300947640791987,31138.604,10.271609080278864,35.15191223063903,50.94238191422027,110.53142560016478,0.6755282816848769,95
BLSE.NS,319.0,331.29998779296875,-3.712643599810539,580477.6653386455,-2.7142403361233525,2.720982946122197,41.2129298888682,148.09456794000062,0.7187447869827281,95
VINDHYATEL.NS,2719.199951171875,2952.60009765625,-7.9049020783290675,52317.63492063492,5.5303295960086984,11.515750495159738,37.79946567002934,142.30574856627945,0.711183221861534,95
MACPOWER.NS,1886.5999755859375,2050.0,-7.970732898246946,32242.652,-5.162623572179925,12.224139134162693,93.66626580137908,105.09866017925233,0.7206790928172921,95
OMNI.NS,523.0,764.8499755859375,-31.620577015859965,1099000.7441860465,-3.237742830712298,-9.570325567985261,6.236037572266162,174.38224559325513,0.6938587011231363,95
BALAMINES.NS,2505.0,2629.800048828125,-4.745609799640005,308464.06746031746,3.9548512577999295,22.428035281250036,22.56136247457732,145.02729502640545,0.6966041893496538,95
ATHERENERG.NS,1570.0,1744.0,-9.977064220183484,3924715.203187251,-8.598704975866644,5.973675329058392,50.671785028790794,130.3065823509467,0.6765903301724093,95
MANINDS.NS,823.2999877929688,844.4000244140625,-2.498819991832102,819611.513944223,9.34324648986049,48.328980434111116,55.706853483303775,109.70452750728992,0.7119398778371537,95
INDOBORAX.NS,508.5,542.7999877929688,-6.31908411281159,223143.36653386455,-1.4630341966014537,18.393480791618156,54.51099958828045,127.75953882000186,0.7098950814314838,95
UTLSOLAR.NS,430.95001220703125,494.25,-12.807281293468641,633020.2388059702,-6.528570953884005,10.514168154002368,34.503751690539566,141.75363260796306,0.6850255508575916,95
BHAGYANGR.NS,392.04998779296875,432.29998779296875,-9.310664153725579,229951.80079681275,1.9105732655870122,-0.29247822440477966,24.381336487849037,151.9277728403351,0.6821807176416651,95
COMSYN.NS,299.25,314.8500061035156,-4.954742195045947,305224.308,0.7236599974135505,33.10056378724187,77.01863034476197,95.52433455280682,0.6800780168174105,95
INDORAMA.NS,71.23999786376953,78.0,-8.666669405423677,344721.7103174603,4.749295142013188,26.28966150766223,60.921610858660166,108.91495909548041,0.6757532871152397,95
KENNAMET.NS,4665.7001953125,4860.0,-3.9979383680555536,25266.403846153848,6.1327106223078465,40.9619726568983,70.03280595162171,90.97452458248729,0.6620531721209187,94
PARAS.NS,1538.800048828125,1583.9105379095645,-2.848045265294852,1745948.03187251,7.390608040317881,20.574621523562552,47.99216756866731,114.30081402468129,0.64971960989217,94
ASIANENE.NS,552.7999877929688,554.0,-0.2166087016301943,297111.86454183265,17.24283940465934,35.30779691837811,50.21738798721977,107.35182863361494,0.6679179117375346,94
SYRMA.NS,1630.800048828125,1645.0,-0.8632189162234072,1493982.486055777,13.486433460551496,14.583296166740546,33.175729674535994,123.90183759537439,0.637787565199138,94
KODYTECH.NS,1569.949951171875,1596.0,-1.6322085731907854,15134.538152610441,10.629975208311349,14.473732696580432,77.4255517306504,96.48935559097309,0.6578115181573158,94
AEROENTER.NS,154.58999633789062,159.60000610351562,-3.139103743126137,553401.7609561753,7.81086337674588,21.971461484826982,50.75644507272794,112.38071519940229,0.6535459823621929,94
PAISALO.NS,77.31999969482422,80.0,-3.350000381469731,10471071.138888888,15.282540698730607,10.551897334577198,32.14835397861984,134.44512058225837,0.670611879632778,94
RISHABH.NS,809.0999755859375,822.7999877929688,-1.6650476920617607,153075.34136546185,14.692743863542201,26.580093888339462,52.05460722353481,110.9871308025944,0.6679652765212032,94
SAKAR.NS,1141.0999755859375,1211.0,-5.772091198518781,112968.31474103585,32.17119451604744,23.40885150671317,36.00714846077919,118.01679831088654,0.6590775361553576,94
GANDHAR.NS,263.70001220703125,300.3749196686875,-12.20971028543546,1390572.6015936255,2.320351916034258,8.648182980732777,70.52398857650653,108.86277711323342,0.6666397920599532,94
UNIVCABLES.NS,1536.0,1774.9000244140625,-13.459914424922559,177289.08333333334,-6.603428018855806,-9.29491095693853,35.90919219387787,138.0693599677224,0.6348117665197902,94
SIGACHI.NS,35.709999084472656,46.62345355852283,-23.407649243210514,6402137.372,9.472716903027045,41.875244244062124,69.08142834036381,86.67015499775714,0.6471481104032714,94
RPTECH.NS,806.0,965.4798808795799,-16.518198259531747,489492.2111553785,-1.2375904776477875,-9.701738549567818,52.67001044197581,129.56903166766972,0.6556450904198229,94
PCCL.NS,425.1499938964844,444.95001220703125,-4.449942188412415,13430.645161290322,8.484307353365917,43.63175469475824,54.57190065992532,93.33788344560814,0.632815052505091,93
ARROWGREEN.NS,804.7000122070312,824.0,-2.342231528272909,57664.008,14.66230068451042,2.9818258337578563,36.159054518956225,117.51587664679018,0.5991666224960556,93
KMEW.NS,2995.0,3175.0,-5.669291338582683,176463.43824701195,2.4141738481001873,18.454363062730938,60.74495912885087,92.45598856012407,0.591381731600611,93
SSWL.NS,364.75,375.0,-2.733333333333332,632192.996,19.335844031958736,18.23338735818476,60.61914037696445,94.46072706577328,0.6155029481423148,93
ENTERO.NS,1879.9000244140625,1920.0,-2.088540395100913,150394.092,3.867616943243135,51.27545652844867,65.57160331084269,79.7227556801207,0.6220243626531513,93
IRISDOREME.NS,61.0099983215332,64.12999725341797,-4.865116272429715,536743.373493976,4.326263336355907,11.903884463092208,70.84850150013429,96.11056613490614,0.6251218013025678,93
OMAXE.NS,128.4199981689453,138.88999938964844,-7.53834060530888,1478109.428,2.3103900600997207,48.54829693728118,72.19092922504053,69.28552219313009,0.5931218603823041,93
EMIL.NS,178.2899932861328,196.74000549316406,-9.377865046197897,2377988.892430279,-1.2845397909188483,7.513713632936092,69.86470545092477,98.2762421226415,0.6164419723182937,93
EBGNG.NS,644.8499755859375,689.5,-6.4757105749184145,446822.108,5.281628667091831,22.67667566547651,64.25113743271615,89.85720217102944,0.602817200980311,93
SHANTIGEAR.NS,704.0,704.0,0.0,108520.04382470119,32.66747717148388,76.2864628121518,60.649632925446404,59.47238217616913,0.6050788302768032,93
DOLPHIN.NS,711.0,731.0,-2.735978112175108,117169.58565737052,21.903129018431212,72.97166308592749,81.07729811589996,48.54277845321877,0.6052494633508612,93
KAPSTON.NS,566.75,600.0,-5.541666666666667,33191.73705179283,-3.4168350732895147,7.7676314298427585,68.801191362621,94.4253859348199,0.5962235456135386,93
KOPRAN.NS,243.9499969482422,249.99000549316406,-2.4161000088809725,395668.37848605576,11.9909998152806,36.92691347730231,36.49757992778247,105.00574111995343,0.6153605310330463,93
PRABHA.NS,255.10000610351562,260.0,-1.8846130371093728,164741.264,24.67621589489879,64.99579916982161,62.359988563677085,72.86028167208292,0.6331889066139049,93
HAPPYFORGE.NS,2230.89990234375,2470.0,-9.68016589701417,78125.01195219124,-7.508295922730102,17.033887288280503,65.4956016579324,83.80240554390251,0.5582559058032381,92
MARKSANS.NS,337.0,349.95001220703125,-3.7005320060883418,1909360.6812749004,4.788555225190971,23.3997022400386,36.85812602621292,100.62340907055294,0.5646559740661188,92
RUBYMILLS.NS,450.5,454.8999938964844,-0.9672442197230735,44909.39759036145,17.210873642777692,19.0224570673712,27.530077848549194,109.94500706300312,0.5776260495751803,92
UNIPARTS.NS,895.7000122070312,915.9500122070312,-2.210819338405434,207370.22,0.2518327795913322,11.197155745815056,41.10319947655332,103.30199258866126,0.5591637130555264,92
PAUSHAKLTD.NS,758.5499877929688,826.75,-8.249169907109922,33683.01546391752,-5.370507622770438,9.112481943839757,68.57353466080262,83.04988260097299,0.5507745906512088,92
EXICOM.NS,184.22000122070312,189.1699981689453,-2.6166923910531548,2097626.494023904,10.982586375231996,15.934555252855143,23.19935981047385,118.58092535468359,0.5867734777310982,92
WHEELS.NS,1892.800048828125,1915.9000244140625,-1.2056983815218691,132097.95634920636,22.765597929951053,34.07948673915311,17.35519488638375,105.1881885326563,0.5637429101980337,92
SHREEJISPG.NS,702.5499877929688,710.2999877929688,-1.0910882913120479,1059170.641434263,8.990073596319181,4.421819343010247,55.87973569218565,89.69892701894562,0.5442686274346791,92
DEEDEV.NS,682.0,760.0,-10.26315789473684,1416199.636,15.53447638545309,8.305540222186568,4.233533963597758,127.48499925589223,0.5547861557441884,92
CPPLUS.NS,3793.699951171875,4094.0,-7.3351257652204405,265933.12749003986,6.38530429534141,2.2919082459917473,10.428343288635155,131.34355578688098,0.5676283738007544,92
BLUESTONE.NS,858.7999877929688,926.0,-7.257020756698839,1587678.128,5.064835104278709,5.438918083851285,64.53682684316637,87.85956453221189,0.5609914099303279,92
CEMPRO.NS,1283.9000244140625,1649.199951171875,-22.150129612739843,667239.5515873015,3.19910373837764,1.3818698407003671,9.519745025814586,130.34819610887376,0.5559148629327172,92
MANALIPETC.NS,90.51000213623047,93.0,-2.6774170578167,1367419.738095238,7.698716266324701,40.652687307568236,52.83687988947299,79.83309923184596,0.566847127477264,92
SENORES.NS,1493.5,1599.0,-6.5978736710444075,308673.9601593625,4.236456525913779,11.239388288250684,34.2351278781456,101.55195681511474,0.5356284439973108,91
TNPETRO.NS,142.86000061035156,146.99000549316406,-2.809718163460151,465291.31746031746,7.9410608403113425,43.50577220582919,58.96294229921437,67.38137453355438,0.5413669302838303,91
TDPOWERSYS.NS,770.5999755859375,798.8499755859375,-3.5363335874523005,2459119.2023809524,1.655562033515423,24.65220970067992,37.00754829551589,89.20771327849553,0.5188134794354051,91
CNL.NS,1162.4000244140625,1328.0,-12.469877679663966,82976.31325301205,-9.159108581430564,4.078439344928841,67.50486403439606,77.27619380416382,0.5106171374282706,91
SHADOWFAX.NS,248.0,268.6499938964844,-7.686578956127277,4939988.688311689,-4.054476377626914,2.8021863508983724,16.859861734750737,115.6146820014273,0.5145882095341312,91
RML.NS,1393.4000244140625,1400.0,-0.4714268275669675,48226.54980079681,23.342487796750166,32.23878608558246,55.721412174547936,70.97898279879745,0.5389002276867486,91
VENUSPIPES.NS,1905.9000244140625,1910.0,-0.21465840764071098,80561.1,16.030537925119948,18.858965176819954,38.71491010438846,86.78335671943604,0.5170266254696694,91
WELSPUNLIV.NS,205.19000244140625,216.0,-5.0046284993489625,4216243.845238095,3.4171657951497014,24.895009329046978,51.46683907651099,75.52645705258713,0.5097135298931252,91
MTARTECH.NS,7805.0,8714.0,-10.431489557034656,717309.5219123506,10.811386384609921,10.15454096394044,9.829029761485963,116.01350895260008,0.524661593407349,91
KAMDHENU.NS,40.36000061035156,40.95000076293945,-1.4407817865582317,1414321.7450199204,10.333511727951405,14.724275896079764,48.2733344175744,85.13762395797953,0.5251525626047522,91
AIMTRON.NS,1582.5999755859375,1780.0,-11.089889012025989,45642.74193548387,-3.7611345691525466,-3.023988300039482,30.556017103942644,106.84878134703024,0.5092540655307175,91
VENUSREM.NS,1625.0,2031.2182849222206,-19.998750894356753,65856.53012048193,-2.32026786201065,5.471542253506612,0.12032941333262048,132.0303096564053,0.5371050435106217,91
WELENT.NS,792.6500244140625,825.0,-3.9212091619318157,294642.1150793651,12.344984498341693,36.81713261701609,44.72258356125274,72.65701377763239,0.5107750555266616,91
WSTCSTPAPR.NS,694.0,699.1500244140625,-0.736612205424525,130906.71314741035,6.181154517003273,18.379530916844345,43.91678454059418,78.5238433549086,0.488785943392109,90
MPSLTD.NS,2690.10009765625,2979.0,-9.697881918219197,36765.47791164659,0.23474359913198128,-8.225295357938133,48.89578625999174,93.1710573615649,0.5031557411094906,90
NEULANDLAB.NS,23700.0,23881.0,-0.7579247100205189,57141.167330677294,2.998696219035213,3.697221614526369,40.11447809192865,88.54760973205494,0.4849270126520937,90
SALSTEEL.NS,81.0,86.25,-6.086956521739129,220785.47389558234,2.7918741916763246,31.174089068825907,36.80121812608099,80.40088473786405,0.4971472456590273,90
SMLMAH.NS,6331.5,6449.0,-1.821987905101563,102473.03174603175,16.979214780600472,21.13066768700975,72.73345250383947,54.01565252445684,0.4935035177639657,90
FILATEX.NS,75.69999694824219,87.2699966430664,-13.257706130258518,1911546.972111554,2.6579863591719155,-10.710075444436084,54.04964975272004,89.53430032824163,0.5015239860414265,90
MSTCLTD.NS,760.8499755859375,805.0,-5.484475082492235,516572.69444444444,4.290314346746449,30.674104866627317,35.68434696137985,78.5823254044215,0.48702086658182664,90
BETA.NS,2143.89990234375,2807.89990234375,-23.647566618943937,20816.772,-5.132970707228934,-9.681090852054608,42.61290711824264,95.25500021345627,0.48436356979721484,90
KRISHANA.NS,183.8000030517578,206.38999938964844,-10.945295995297933,1019123.139442231,-3.784743639082633,2.8712178515621467,38.19317624615755,92.72330744760015,0.4874304505929149,90
SPORTKING.NS,217.8800048828125,240.46267240987245,-9.391340161340068,369280.432,-3.4762644224698325,2.0943194125069065,28.700204889441537,105.43463631273835,0.5085515343218221,90
NILKAMAL.NS,2104.39990234375,2149.5,-2.098166906548038,35639.372,3.461155474127331,21.550271067581118,70.09062063994173,62.77085918834584,0.5079169962824981,90
SANSERA.NS,4021.199951171875,4094.300048828125,-1.7854113471037047,219899.77689243027,0.07964039750809615,4.073707240401547,39.561999202664346,91.77794055371531,0.49402481470116544,90
QPOWER.NS,1482.0,1511.4000244140625,-1.9452179396027391,710304.6533864542,3.217714834985741,31.86459698488926,29.13058697432831,86.24072529381648,0.49930157090301514,90
KALYANKJIL.NS,613.7000122070312,648.9500122070312,-5.431851350170613,9837565.55378486,2.113146789855458,1.2205219467346096,81.19279305839102,57.763499282013164,0.47918656698655043,89
DYCL.NS,463.95001220703125,560.0,-17.15178353445871,559769.984063745,-5.930656787518829,15.439168761602119,50.866673547075905,72.61525489756602,0.46800872096717727,89
JINDALSAW.NS,304.45001220703125,319.5,-4.710481312353288,4212712.392857143,-1.711053363347459,9.102320560897903,36.225336580585264,85.2607633111481,0.4662126507447965,89
SHREEPUSHK.NS,524.75,545.2000122070312,-3.750919249661655,210945.7857142857,12.983095318789584,27.552262466011722,48.486137256048266,64.86020110730011,0.4729868364481583,89
SGMART.NS,817.0499877929688,860.5999755859375,-5.060421685849792,350065.1093117409,-2.155559578843158,14.28870609741959,41.45602879642174,82.11300544037992,0.4792419607667809,89
ATLANTAELE.NS,1899.5,2152.60009765625,-11.757878201892924,257207.56170212766,3.7751297347178303,18.172201763678288,2.3713284828887016,106.87213839545345,0.4747220722925543,89
AYMSYNTEX.NS,322.6499938964844,325.0,-0.7230788010817335,44401.44,15.047238314363366,30.12704088229341,47.55110284823056,63.012178970268764,0.4700033445047169,89
AEGISLOG.NS,1241.0999755859375,1497.800048828125,-17.138474086913604,1357940.6175298805,1.7879050180277245,-6.94308907371356,34.75678718413058,93.03986170062286,0.4643315352254838,89
LAURUSLABS.NS,1928.5999755859375,1949.0,-1.04669186321511,2096221.6653386455,0.7101814927382488,4.570835792764694,39.17875756255431,89.08130281640835,0.483713337031564,89
IFCI.NS,95.36000061035156,107.5,-11.293022688045063,35839755.11111111,9.282601737134222,25.440679849134295,35.30078897331714,77.87726081827068,0.477575371628437,89
GHCLTEXTIL.NS,132.00999450683594,144.58999633789062,-8.700464865948698,431978.576,-2.0479406975792314,8.569782451501041,41.17839329705883,85.49128059398157,0.48059192647252563,89
RSL.NS,189.33999633789062,190.17999267578125,-0.44168491441822777,834116.0420168068,6.574351252404198,23.978519397905295,47.89875802138257,67.51304820200623,0.4682798569203874,89
KRN.NS,1626.699951171875,1668.0,-2.4760221119979,629151.079681275,4.738907780754453,34.616014424581024,29.545274701473566,77.0461441863249,0.47079133747963675,89
SEDEMAC.NS,2921.199951171875,3368.89990234375,-13.289203127121985,210172.968,-5.444421456874893,3.9425011627606033,14.795457508717913,101.30935154845746,0.4520643595886299,88
CARTRADE.NS,3194.199951171875,3290.5,-2.9266083825596367,616523.796812749,6.775863318464825,14.364480886927144,30.301055658766394,81.07709473763465,0.4507163710191569,88
DPEL.NS,578.75,599.0,-3.3806343906510827,53560.24096385542,1.091703056768556,9.861430032425789,17.393509127789052,97.28992260384481,0.46215478092036655,88
NITINSPIN.NS,660.9000244140625,664.0999755859375,-0.481847807485869,283702.8605577689,4.780027651852947,18.281883564038036,23.822018625585486,84.22300332099304,0.4497018639406576,88
ACMESOLAR.NS,415.20001220703125,430.5,-3.554004133093791,1641211.8167330676,3.296429804105938,12.642432265839076,23.2413237545517,89.19165201173563,0.4550718736463817,88
ACCENTMIC.NS,617.7999877929688,621.0,-0.5152998723077729,43550.403225806454,1.9724375156529472,20.0894106586873,30.08598857169882,82.06300667687958,0.46066125125564233,88
GMMPFAUDLR.NS,1261.699951171875,1308.5999755859375,-3.5839848149976206,148719.016,21.032184782926898,27.792967362666097,66.73977503829983,46.68142869215792,0.4635631593917902,88
SOTL.NS,684.4000244140625,850.0999755859375,-19.491819307213266,315527.6746031746,-11.278195131777856,-0.23064946379760531,26.822351486433504,96.66417296792564,0.45538425227163004,88
MBAPL.NS,165.2100067138672,174.94000244140625,-5.561904419658381,1095982.896825397,2.7553227815677372,0.4682584900443043,47.771378611370885,78.47400253538115,0.46090198573729363,88
UFLEX.NS,666.0999755859375,723.5,-7.93365921410677,188859.98,2.6190110367288577,36.300380386271215,62.21148661779783,49.486168698680984,0.4597989064573887,88
STALLION.NS,212.77000427246094,423.79998779296875,-49.7947120337338,1805689.2549800796,0.8388645841047149,-17.048731277793006,17.760689006813934,108.9462834592362,0.45580860288590536,88
IGPL.NS,581.25,590.0,-1.4830508474576232,42219.56626506024,8.685492383558714,17.924529762130682,34.03025349594804,75.89839887425912,0.45021890789270064,88
PARACABLES.NS,66.3499984741211,75.69999694824219,-12.351385536400883,1750165.2142857143,4.570524312547364,-1.5140332950523527,9.038619782939028,104.21666680951725,0.44552498430932874,88
TARSONS.NS,324.1499938964844,375.0,-13.560001627604167,457177.47410358564,-2.261420213485943,3.794430536888549,56.813885815010565,69.01298568423367,0.4518210410422575,88
INOXINDIA.NS,2202.0,2320.0,-5.086206896551726,213984.752,3.176836771591929,12.65156059782293,16.409390379586664,90.02311401460159,0.4378005851644042,87
GCSL.NS,599.9500122070312,608.7999877929688,-1.4536753882043563,265239.4176706827,7.798046063421515,14.505200540002994,45.359180766282556,65.09191712133261,0.4332536579276056,87
APOLLO.NS,420.54998779296875,466.5,-9.8499490261589,9851663.916666666,10.816861078516137,8.319378697480673,10.163716514202692,93.20530680877638,0.43076799525119114,87
KDDL.NS,3999.60009765625,4147.172141618966,-3.5583775865427825,30112.992,3.3587442675871104,4.479682652049277,42.52398111786027,72.18611413053189,0.428634509447394,87
PAYTM.NS,1654.0,1732.300048828125,-4.5200050003516345,3388947.800796813,-3.6747991662166024,14.733631243836044,55.115813960410435,59.237515909569005,0.4280899688409628,87
MANORAMA.NS,2126.0,2130.0,-0.187793427230043,206902.65737051793,12.439176279778842,29.93521962137462,37.98923004981851,61.91926884996193,0.4339543810718314,87
INNOVACAP.NS,1170.300048828125,1199.9000244140625,-2.466870154485734,67394.152,8.552089354429082,23.90683417979089,28.590273620726812,72.12825515585016,0.4306495991995919,87
ADOR.NS,1630.0999755859375,1766.4000244140625,-7.716261715595108,35858.7609561753,-4.4041741576597015,9.889439716695492,48.45499306850232,67.94225578328172,0.4325087076143651,87
ANTELOPUS.NS,1005.4000244140625,1075.0999755859375,-6.483113454996403,439750.13095238095,26.840344849199703,26.928425123399503,16.95457405463847,73.85440872151557,0.42697855214597646,87
WINDLAS.NS,1143.550048828125,1181.9000244140625,-3.2447732290173947,67380.37450199203,13.40805043046931,36.19365397221714,42.01774561983842,57.51058951116117,0.4418909532790636,87
TCPLPACK.NS,3883.199951171875,4410.89990234375,-11.963544012673676,7913.264,-0.637141983628009,23.31925661662284,57.24253338079927,54.52910971297897,0.4358454102439314,87
GKSL.NS,175.24000549316406,177.63999938964844,-1.3510436302243245,855912.8620689656,10.813207391876944,30.406309812225384,41.015538928914516,61.36280658873397,0.4401236701580072,87
